"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01001499999","2021-02-09T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","3","21","","","","","45","","","","6.15","","100","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 090650Z 10009KT CAVOK M06/M16 Q1022=","","","","","","","","","",""
"01001499999","2021-02-09T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","3","21","","","","","45","","","","6.15","","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 090720Z 11010KT CAVOK M06/M16 Q1022=","","","","","","","","","",""
"01001499999","2021-02-09T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","3","23","","","","","42","","","","6.15","","100","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 090750Z 10008KT CAVOK M05/M16 Q1022=","","","","","","","","","",""
"01001499999","2021-02-09T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","5","23","","","","","46","","","","6.15","","VRB","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET055METAR ENSO 090820Z 10007KT 070V130 CAVOK M05/M15 Q1022=","","","","","","","","","",""
"01001499999","2021-02-09T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.21","3","25","","","","","39","","","","6.15","","100","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 090950Z 10007KT CAVOK M04/M16 Q1023=","","","","","","","","","",""
"01001499999","2021-02-09T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","3","27","","","","","36","","","","6.15","","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET055METAR ENSO 091150Z 11009KT 090V150 CAVOK M03/M16 Q1022=","","","","","","","","","",""
"01001499999","2021-02-09T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.18","3","27","","","","","36","","","","6.15","","VRB","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET055METAR ENSO 091220Z 11008KT 060V150 CAVOK M03/M16 Q1022=","","","","","","","","","",""
"01001499999","2021-02-10T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.12","5","21","","","","","49","","","","6.15","","350","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 100650Z 35003KT CAVOK M06/M15 Q1020=","","","","","","","","","",""
"01001499999","2021-02-10T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.12","9","19","","","","","63","","","","6.15","","340","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 100720Z 34002KT CAVOK M07/M13 Q1020=","","","","","","","","","",""
"01001499999","2021-02-10T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","10","18","","","","","73","","","","6.15","","170","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 100750Z 17001KT CAVOK M08/M12 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","18","21","","","","","86","","","","6.15","","VRB","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 100820Z VRB01KT CAVOK M06/M08 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","12","21","","","","","68","","","","6.15","","VRB","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET047METAR ENSO 100850Z VRB02KT CAVOK M06/M11 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","9","21","","","","","58","FEW:02 30","","","6.21","","VRB","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 100920Z VRB01KT 9999 FEW030 M06/M13 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","12","25","","","","","59","FEW:02 30","","","6.21","","030","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 100950Z 03002KT 9999 FEW030 M04/M11 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","12","27","","","","","54","SCT:04 31","","","6.21","","VRB","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET053METAR ENSO 101020Z VRB01KT 9999 SCT031 M03/M11 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","12","27","","","","","54","BKN:07","","","6.21","","030","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET052METAR ENSO 101050Z 03001KT 9999 BKN30 M03/M11 Q1021=","","","","","","","","","",""
"01001499999","2021-02-10T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.15","12","28","","","","","51","FEW:02 17 BKN:07 25","","","6.21","","140","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060METAR ENSO 101120Z 14003KT 9999 FEW017 BKN025 M02/M11 Q1021=","","","","","","","","","",""
"01001499999","2021-02-15T07:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.06","32","34","","||RA","","","93","FEW:02 9 SCT:04 11 BKN:07 15","","","6.21","","130","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET072METAR ENSO 150650Z 13016KT 9999 -RASN FEW009 SCT011 BKN015 01/M00 Q1018=","","","","","","","","","",""
"01001499999","2021-02-15T08:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.06","32","34","","","","","93","FEW:02 12 BKN:07 15","","","6.21","","130","28","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET062METAR ENSO 150720Z 13014G24KT 9999 FEW012 BKN015 01/M00 Q1018=","","","","","","","","","",""
"01001499999","2021-02-15T08:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.06","32","36","","","","","87","FEW:02 14 BKN:07 35","","","6.21","","140","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 150750Z 14014KT 9999 FEW014 BKN035 02/M00 Q1018=","","","","","","","","","",""
"01001499999","2021-02-15T09:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.06","30","36","","","","","81","FEW:02 14 SCT:04 20 BKN:07 33","","","6.21","","140","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENSO 150820Z 14015KT 9999 FEW014 SCT020 BKN033 02/M01 Q1018=","","","","","","","","","",""
"01001499999","2021-02-15T09:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.06","30","36","","","","","81","FEW:02 14 SCT:04 20 BKN:07 25","","","6.21","","140","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENSO 150850Z 14013KT 9999 FEW014 SCT020 BKN025 02/M01 Q1018=","","","","","","","","","",""
"01001499999","2021-02-15T10:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.06","30","36","","","","","81","FEW:02 14 SCT:04 20 BKN:07 30","","","6.21","","140","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENSO 150920Z 14015KT 9999 FEW014 SCT020 BKN030 02/M01 Q1018=","","","","","","","","","",""
"01001499999","2021-02-15T10:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","30","36","","||RA","","","81","FEW:02 16 SCT:04 20 BKN:07 30","","","6.21","","130","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET072METAR ENSO 150950Z 13014KT 9999 -RASN FEW016 SCT020 BKN030 02/M01 Q1017=","","","","","","","","","",""
"01001499999","2021-02-15T11:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","30","36","","","","","81","FEW:02 18 BKN:07 25","","","6.21","","130","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 151020Z 13016KT 9999 FEW018 BKN025 02/M01 Q1017=","","","","","","","","","",""
"01001499999","2021-02-15T11:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","30","37","","","","","75","SCT:04 27 BKN:07 35","","","6.21","","140","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 151050Z 14019KT 9999 SCT027 BKN035 03/M01 Q1017=","","","","","","","","","",""
"01001499999","2021-02-15T12:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","28","37","","","","","70","FEW:02 20 BKN:07 30","","","6.21","","140","","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 151120Z 14021KT 9999 FEW020 BKN030 03/M02 Q1017=","","","","","","","","","",""
"01001499999","2021-02-15T12:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","28","37","","","","","70","FEW:02 25 SCT:04 34 BKN:07 50","","","6.21","","140","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENSO 151150Z 14017KT 9999 FEW025 SCT034 BKN050 03/M02 Q1017=","","","","","","","","","",""
"01001499999","2021-02-15T13:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","30.03","28","37","","","","","70","FEW:02 25 SCT:04 32 BKN:07 50","","","6.21","","140","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET066METAR ENSO 151220Z 14014KT 9999 FEW025 SCT032 BKN050 03/M02 Q1017=","","","","","","","","","",""
"01001499999","2021-02-16T05:50:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","27","36","","","","","70","FEW:02 18 BKN:07 30","","","6.21","","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 160450Z 12009KT 9999 FEW018 BKN030 02/M03 Q1012=","","","","","","","","","",""
"01001499999","2021-02-16T06:20:00","59.791925","5.34085","48.76","SORSTOKKEN, NO","FM-15","4","29.88","27","37","","","","","65","FEW:02 18 BKN:07 30","","","6.21","","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET059METAR ENSO 160520Z 12012KT 9999 FEW018 BKN030 03/M03 Q1012=","","","","","","","","","",""
